"","route","count"
"7484","320517->320400",2
"7485","320517->320410",12
"7486","320517->320465",2
"7487","320517->320490",6
"7488","320517->320500",1
"7489","320520->320530",2
"7490","320530->320230",1
"7491","320530->320400",1
"7492","320530->320500",1
"7493","330000->330455",2
"7494","330010->330340",1
"7495","330010->330455",2
"7496","330080->330330",1
"7497","330080->330455",3
"7498","330100->330480",1
"7499","330130->330455",1
"7500","330140->330240",1
"7501","330185->330170",1
"7502","330185->330455",8
"7503","330185->330490",1
"7504","330230->330170",1
"7505","330240->330455",10
"7506","330250->330455",2
"7507","330290->330455",9
"7508","330330->330455",1
"7509","330340->330455",33
"7510","330390->330455",5
"7511","330420->330455",1
"7512","330430->330455",1
"7513","330455->330340",1
"7514","330480->330330",1
"7515","330480->330490",1
"7516","330515->330455",1
"7517","330550->330455",2
"7518","330580->330455",6
"7519","330630->330455",1
"7520","350000->350280",1
"7521","350000->350950",1
"7522","350000->350960",1
"7523","350000->352920",1
"7524","350000->354660",1
"7525","350000->354850",1
"7526","350000->354980",1
"7527","350000->355030",3
"7528","350010->352900",1
"7529","350270->350635",1
"7530","350270->353780",1
"7531","350270->355220",1
"7532","350280->355030",1
"7533","350410->355030",1
"7534","350470->355030",1
"7535","350550->354340",1
"7536","350570->355030",1
"7537","350635->351870",1
"7538","350635->354850",7
"7539","350635->355030",7
"7540","350660->352440",1
"7541","350660->355030",1
"7542","350680->355220",1
"7543","350990->353620",3
"7544","350990->355030",1
"7545","351050->355030",2
"7546","351050->355070",1
"7547","351350->354850",1
"7548","351350->355030",1
"7549","351480->355030",1
"7550","351510->355030",1
"7551","351535->354140",1
"7552","351760->355400",1
"7553","351860->353620",1
"7554","352030->355030",2
"7555","352042->350600",1
"7556","352044->350280",1
"7557","352120->350950",1
"7558","352120->353620",1
"7559","352120->355030",4
"7560","352120->355220",3
"7561","352210->355030",4
"7562","352260->355030",1
"7563","352300->355030",1
"7564","352330->353760",1
"7565","352330->355030",2
"7566","352390->355220",1
"7567","352570->354980",1
"7568","352610->350950",1
"7569","352610->355030",1
"7570","352620->355030",65
"7571","352870->355030",1
"7572","352940->355030",1
"7573","352990->353620",1
"7574","352990->353720",1
"7575","352990->355030",4
"7576","353070->350950",1
"7577","353110->351870",1
"7578","353110->354850",1
"7579","353110->355030",1
"7580","353230->351050",2
"7581","353230->355030",1
"7582","353260->354980",1
"7583","353390->354980",1
"7584","353410->354980",1
"7585","353560->351050",2
"7586","353560->355030",1
"7587","353720->354850",2
"7588","353720->355030",11
"7589","353760->353620",1
"7590","353760->355030",2
"7591","353790->355220",1
"7592","353870->350950",1
"7593","353930->350950",1
"7594","354060->353730",1
"7595","354220->354140",1
"7596","354260->353620",1
"7597","354360->354340",1
"7598","354390->352900",1
"7599","354500->354870",1
"7600","354500->355030",1
"7601","354660->353620",1
"7602","354780->355030",1
"7603","354850->355030",1
"7604","355020->355220",1
"7605","355030->351880",1
"7606","355030->353620",1
"7607","355070->350950",1
"7608","355070->352040",2
"7609","355070->354850",1
"7610","355070->354990",1
"7611","355070->355030",22
"7612","355180->350950",1
"7613","355180->353620",2
"7614","355180->354260",1
"7615","355180->355030",1
"7616","355350->352390",1
"7617","355350->355030",2
"7618","355350->355220",2
"7619","355540->350950",1
"7620","355540->351050",1
"7621","355540->355030",3
"7622","355540->355410",1
"7623","355580->354980",1
"7624","355710->354980",1
"7625","410000->410880",1
"7626","410040->410830",1
"7627","410350->411580",1
"7628","410445->410830",1
"7629","410480->410830",1
"7630","410480->412770",1
"7631","410550->410830",1
"7632","410580->410690",2
"7633","410657->410830",1
"7634","410670->411990",2
"7635","410715->412350",1
"7636","410830->410690",3
"7637","410830->411400",1
"7638","410830->412405",1
"7639","410880->410050",1
"7640","410880->410830",1
"7641","410960->412760",1
"7642","411095->410480",2
"7643","411095->410830",2
"7644","411520->410830",1
"7645","411570->411820",1
"7646","411573->410970",1
"7647","411580->410830",3
"7648","411585->411460",1
"7649","411605->410830",1
"7650","411760->410830",1
"7651","411980->410830",1
"7652","412140->410830",1
"7653","412220->411180",1
"7654","412350->410830",5
"7655","412350->412570",2
"7656","412405->410830",12
"7657","412570->410830",8
"7658","420050->420420",1
"7659","420200->421170",1
"7660","420320->420200",1
"7661","420580->420910",1
"7662","420590->420240",1
"7663","420690->421250",1
"7664","420730->421870",1
"7665","420890->420200",1
"7666","420895->421170",1
"7667","420910->420540",1
"7668","420910->421930",1
"7669","421460->421480",1
"7670","430003->431070",1
"7671","430047->430470",1
"7672","430220->431040",1
"7673","431177->431490",1
"7674","431600->431490",1
"7675","431890->431690",1
"7676","432183->431490",1
"7677","500110->500270",1
"7678","500110->500370",1
"7679","500110->500830",1
"7680","500215->500370",1
"7681","500350->500370",1
"7682","500560->500270",1
"7683","500600->500270",1
"7684","500620->500470",1
"7685","500790->500270",1
"7686","510010->510340",3
"7687","510010->510675",2
"7688","510010->510760",1
"7689","510020->510724",3
"7690","510020->510760",1
"7691","510025->510080",1
"7692","510025->510340",6
"7693","510025->510410",1
"7694","510025->510515",1
"7695","510025->510615",1
"7696","510025->510622",2
"7697","510025->510629",1
"7698","510025->510642",1
"7699","510025->510650",1
"7700","510025->510760",2
"7701","510025->510790",2
"7702","510025->510792",1
"7703","510025->510895",1
"7704","510030->510340",1
"7705","510035->510340",2
"7706","510035->510525",2
"7707","510035->510785",1
"7708","510050->510340",1
"7709","510050->510704",1
"7710","510080->510025",14
"7711","510080->510279",3
"7712","510080->510320",310
"7713","510080->510340",1
"7714","510080->510410",1
"7715","510080->510517",1
"7716","510080->510615",1
"7717","510080->510629",1
"7718","510080->510642",4
"7719","510080->510770",1
"7720","510080->510790",3
"7721","510125->510340",1
"7722","510140->510025",21
"7723","510140->510080",13
"7724","510140->510125",1
"7725","510140->510190",1
"7726","510140->510250",6
"7727","510140->510263",1
"7728","510140->510285",25
"7729","510140->510305",1
"7730","510140->510325",750
"7731","510140->510330",4
"7732","510140->510337",4
"7733","510140->510340",56
"7734","510140->510410",3
"7735","510140->510450",1
"7736","510140->510510",6
"7737","510140->510515",307
"7738","510140->510517",26
"7739","510140->510525",4
"7740","510140->510560",1
"7741","510140->510615",1
"7742","510140->510622",1
"7743","510140->510624",1
"7744","510140->510626",2
"7745","510140->510629",17
"7746","510140->510642",8
"7747","510140->510675",82
"7748","510140->510682",1
"7749","510140->510704",2
"7750","510140->510710",1
"7751","510140->510730",2
"7752","510140->510757",1
"7753","510140->510760",6
"7754","510140->510787",4
"7755","510140->510790",10
"7756","510140->510792",4
"7757","510140->510794",1
"7758","510140->510795",4
"7759","510140->510805",1
"7760","510140->510840",1
"7761","510140->510850",1
"7762","510170->510515",1
"7763","510170->510622",1
"7764","510170->510623",2
"7765","510170->510795",5
"7766","510180->510020",1
"7767","510180->510515",2
"7768","510180->510625",1
"7769","510185->510020",2
"7770","510185->510706",1
"7771","510185->510718",2
"7772","510190->510050",2
"7773","510190->510170",1
"7774","510190->510263",9
"7775","510190->510325",2
"7776","510190->510340",14
"7777","510190->510510",1
"7778","510190->510515",31
"7779","510190->510622",2
"7780","510190->510623",1
"7781","510190->510704",1
"7782","510190->510760",2
"7783","510190->510787",3
"7784","510190->510795",19
"7785","510250->510325",1
"7786","510250->510340",1
"7787","510250->510787",1
"7788","510250->510840",1
"7789","510260->510020",4
"7790","510260->510340",1
"7791","510263->510330",1
"7792","510263->510515",4
"7793","510263->510760",1
"7794","510263->510795",1
"7795","510268->510250",1
"7796","510268->510330",4
"7797","510268->510515",1
"7798","510268->510675",3
"7799","510268->510787",3
"7800","510268->510795",2
"7801","510269->510677",8
"7802","510270->510020",1
"7803","510270->510335",1
"7804","510279->510025",4
"7805","510279->510410",1
"7806","510285->510140",1
"7807","510285->510170",1
"7808","510285->510325",2
"7809","510285->510515",37
"7810","510285->510517",23
"7811","510300->510340",3
"7812","510305->510325",1
"7813","510305->510525",1
"7814","510305->510790",8
"7815","510305->510792",1
"7816","510310->510020",1
"7817","510310->510760",2
"7818","510320->510340",1
"7819","510320->510558",1
"7820","510320->510790",1
"7821","510320->510792",1
"7822","510320->510895",1
"7823","510325->510025",22
"7824","510325->510080",10
"7825","510325->510125",1
"7826","510325->510140",158
"7827","510325->510170",1
"7828","510325->510190",5
"7829","510325->510250",3
"7830","510325->510263",4
"7831","510325->510267",1
"7832","510325->510268",1
"7833","510325->510285",16
"7834","510325->510320",4
"7835","510325->510330",13
"7836","510325->510337",21
"7837","510325->510340",87
"7838","510325->510350",1
"7839","510325->510410",2
"7840","510325->510510",6
"7841","510325->510515",185
"7842","510325->510517",41
"7843","510325->510558",3
"7844","510325->510560",3
"7845","510325->510562",5
"7846","510325->510590",1
"7847","510325->510615",1
"7848","510325->510618",1
"7849","510325->510629",2
"7850","510325->510630",4
"7851","510325->510642",4
"7852","510325->510665",1
"7853","510325->510675",6
"7854","510325->510680",10
"7855","510325->510704",2
"7856","510325->510710",3
"7857","510325->510730",1
"7858","510325->510757",39
"7859","510325->510760",6
"7860","510325->510770",1
"7861","510325->510790",2
"7862","510325->510792",1
"7863","510325->510795",8
"7864","510325->510805",1
"7865","510325->510830",1
"7866","510325->510840",1
"7867","510325->510850",1
"7868","510325->510880",3
"7869","510325->510885",1
"7870","510325->510890",1
"7871","510330->510250",2
"7872","510330->510263",1
"7873","510330->510268",1
"7874","510330->510618",1
"7875","510330->510675",5
"7876","510330->510787",4
"7877","510330->510795",1
"7878","510335->510180",1
"7879","510335->510320",1
"7880","510335->510340",1
"7881","510335->510677",4
"7882","510335->510860",3
"7883","510336->510268",3
"7884","510336->510330",1
"7885","510336->510618",2
"7886","510336->510675",61
"7887","510337->510025",1
"7888","510337->510325",39
"7889","510337->510515",6
"7890","510337->510517",7
"7891","510337->510615",1
"7892","510337->510790",1
"7893","510340->510250",1
"7894","510340->510325",1
"7895","510340->510675",1
"7896","510340->510757",1
"7897","510350->510263",1
"7898","510350->510795",2
"7899","510370->510025",1
"7900","510370->510130",1
"7901","510370->510270",49
"7902","510370->510320",1
"7903","510370->510340",6
"7904","510370->510385",1
"7905","510370->510455",2
"7906","510370->510525",15
"7907","510370->510558",1
"7908","510370->510760",5
"7909","510370->510790",20
"7910","510370->510792",3
"7911","510370->510850",5
"7912","510385->510270",42
"7913","510385->510760",1
"7914","510390->510704",2
"7915","510410->510320",1
"7916","510410->510330",1
"7917","510410->510340",2
"7918","510410->510642",2
"7919","510410->510790",3
"7920","510410->510795",1
"7921","510410->510890",1
"7922","510454->510525",1
"7923","510454->510622",1
"7924","510454->510792",2
"7925","510455->510320",2
"7926","510455->510340",2
"7927","510455->510510",1
"7928","510455->510515",2
"7929","510455->510621",1
"7930","510455->510790",1
"7931","510460->510340",1
"7932","510480->510340",1
"7933","510480->510760",1
"7934","510490->510267",1
"7935","510490->510629",1
"7936","510510->510190",1
"7937","510510->510320",81
"7938","510510->510340",5
"7939","510510->510517",13
"7940","510510->510642",2
"7941","510510->510760",1
"7942","510510->510790",4
"7943","510510->510794",1
"7944","510515->510080",1
"7945","510515->510140",3
"7946","510515->510170",3
"7947","510515->510190",196
"7948","510515->510263",4
"7949","510515->510285",2
"7950","510515->510325",6
"7951","510515->510330",14
"7952","510515->510337",3
"7953","510515->510340",6
"7954","510515->510510",1
"7955","510515->510517",3
"7956","510515->510520",2
"7957","510515->510642",2
"7958","510515->510675",2
"7959","510515->510700",1
"7960","510515->510704",2
"7961","510515->510760",6
"7962","510515->510787",4
"7963","510515->510790",1
"7964","510515->510795",3
"7965","510515->510800",1
"7966","510517->510025",3
"7967","510517->510080",4
"7968","510517->510130",2
"7969","510517->510140",6
"7970","510517->510170",1
"7971","510517->510263",5
"7972","510517->510285",6
"7973","510517->510325",10
"7974","510517->510330",1
"7975","510517->510337",8
"7976","510517->510340",4
"7977","510517->510510",4
"7978","510517->510515",114
"7979","510517->510560",1
"7980","510517->510618",1
"7981","510517->510629",1
"7982","510517->510642",8
"7983","510517->510675",12
"7984","510517->510710",1
"7985","510517->510790",1
"7986","510517->510795",2
"7987","510517->510850",1
"7988","510520->510480",4
"7989","510525->510268",1
"7990","510525->510340",6
"7991","510525->510560",1
"7992","510525->510622",5
"7993","510525->510724",1
"7994","510525->510760",1
"7995","510525->510787",1
"7996","510525->510790",6
"7997","510525->510792",5
"7998","510525->510795",1
"7999","510530->510677",1
"8000","510530->510785",2
"8001","510550->510250",1
"8002","510550->510336",1
"8003","510550->510340",1
"8004","510550->510618",11
"8005","510550->510675",661
"8006","510558->510025",4
"8007","510558->510270",34
"8008","510558->510305",3
"8009","510558->510320",53
"8010","510558->510340",2
"8011","510558->510410",4
"8012","510558->510560",65
"8013","510558->510621",2
"8014","510558->510642",87
"8015","510558->510790",10
"8016","510558->510805",16
"8017","510560->510025",1
"8018","510560->510320",12
"8019","510560->510335",1
"8020","510560->510410",9
"8021","510560->510558",1
"8022","510560->510626",2
"8023","510560->510642",18
"8024","510560->510790",4
"8025","510590->510340",1
"8026","510590->510787",1
"8027","510610->510340",1
"8028","510615->510025",107
"8029","510615->510080",38
"8030","510615->510140",3
"8031","510615->510285",1
"8032","510615->510320",1
"8033","510615->510325",1
"8034","510615->510337",11
"8035","510615->510340",4
"8036","510615->510410",4
"8037","510615->510510",1
"8038","510615->510515",3
"8039","510615->510517",10
