"","route","count"
"17592","210197->211176",1
"17593","210197->211400",2
"17594","210197->314330",1
"17595","210197->350950",2
"17596","210200->140010",1
"17597","210200->210005",17
"17598","210200->210047",51
"17599","210200->210203",55
"17600","210200->210232",199
"17601","210200->210465",3
"17602","210200->210530",6
"17603","210200->210550",5
"17604","210200->210632",1
"17605","210200->210690",1
"17606","210200->210810",1
"17607","210200->210850",22
"17608","210200->210990",12
"17609","210200->211100",1
"17610","210200->211102",4
"17611","210200->211130",4
"17612","210200->211150",2
"17613","210200->211153",1
"17614","210200->211227",17
"17615","210200->510525",1
"17616","210200->510642",1
"17617","210200->510800",1
"17618","210203->210005",2
"17619","210203->210047",1
"17620","210203->210100",1
"17621","210203->210200",6
"17622","210203->210232",85
"17623","210203->210330",1
"17624","210203->210530",5
"17625","210203->210990",3
"17626","210210->210820",2
"17627","210210->211102",2
"17628","210210->220120",1
"17629","210215->210040",2
"17630","210215->210207",1
"17631","210215->210740",2
"17632","210215->210990",1
"17633","210215->211000",3
"17634","210215->211300",12
"17635","210215->354990",1
"17636","210220->210675",1
"17637","210220->211000",1
"17638","210220->530010",1
"17639","210230->210350",1
"17640","210230->210780",2
"17641","210230->221100",5
"17642","210232->150293",1
"17643","210232->150618",1
"17644","210232->150815",1
"17645","210232->172100",1
"17646","210232->172120",1
"17647","210232->210005",11
"17648","210232->210047",4
"17649","210232->210080",1
"17650","210232->210095",17
"17651","210232->210120",3
"17652","210232->210200",1
"17653","210232->210203",2
"17654","210232->210270",1
"17655","210232->210300",3
"17656","210232->210400",1
"17657","210232->210530",4
"17658","210232->210540",1
"17659","210232->210550",3
"17660","210232->210850",1
"17661","210232->210980",1
"17662","210232->210990",1
"17663","210232->211102",1
"17664","210232->211120",1
"17665","210232->211140",1
"17666","210232->211150",1
"17667","210232->211227",1
"17668","210232->211290",1
"17669","210235->210060",1
"17670","210237->150130",1
"17671","210237->150660",1
"17672","210237->210125",1
"17673","210237->210510",1
"17674","210237->210540",2
"17675","210237->210620",1
"17676","210237->210632",1
"17677","210237->210675",1
"17678","210237->210920",5
"17679","210237->210930",1
"17680","210237->211120",1
"17681","210237->211130",4
"17682","210240->211130",1
"17683","210250->150655",1
"17684","210250->210690",55
"17685","210250->210830",108
"17686","210250->210850",1
"17687","210250->210990",1
"17688","210250->211130",1
"17689","210250->211280",1
"17690","210250->211290",9
"17691","210255->110020",1
"17692","210255->171855",1
"17693","210255->210900",1
"17694","210260->140023",1
"17695","210260->150080",4
"17696","210260->150130",1
"17697","210260->150140",12
"17698","210260->150220",1
"17699","210260->150553",1
"17700","210260->150812",1
"17701","210260->150830",1
"17702","210260->210055",189
"17703","210260->210083",2
"17704","210260->210120",1
"17705","210260->210197",9
"17706","210260->210290",11
"17707","210260->210317",2
"17708","210260->210430",32
"17709","210260->210467",482
"17710","210260->210540",1
"17711","210260->210565",21
"17712","210260->210620",17
"17713","210260->210632",550
"17714","210260->210637",9
"17715","210260->210735",1
"17716","210260->210860",1
"17717","210260->210990",2
"17718","210260->211003",7
"17719","210260->211120",2
"17720","210260->211130",12
"17721","210260->211150",1
"17722","210260->211240",58
"17723","210260->211245",2
"17724","210260->211400",3
"17725","210260->510800",1
"17726","210260->530010",1
"17727","210270->210120",1
"17728","210270->210540",1
"17729","210270->210675",2
"17730","210270->210880",7
"17731","210270->211120",1
"17732","210270->211130",2
"17733","210270->211150",2
"17734","210275->210330",4
"17735","210275->211130",1
"17736","210280->150620",1
"17737","210280->170210",1
"17738","210280->210405",7
"17739","210290->150080",3
"17740","210290->150095",1
"17741","210290->150130",1
"17742","210290->150140",9
"17743","210290->150195",1
"17744","210290->150220",1
"17745","210290->150240",2
"17746","210290->150293",2
"17747","210290->150345",1
"17748","210290->150430",1
"17749","210290->150620",1
"17750","210290->150655",1
"17751","210290->150760",1
"17752","210290->150830",14
"17753","210290->210055",15
"17754","210290->210200",2
"17755","210290->210260",1
"17756","210290->210430",2
"17757","210290->210620",19
"17758","210290->210735",1
"17759","210290->210860",1
"17760","210290->211240",1
"17761","210290->230020",1
"17762","210300->110004",1
"17763","210300->150010",1
"17764","210300->150815",1
"17765","210300->171190",1
"17766","210300->210330",2
"17767","210300->211107",1
"17768","210300->211220",3
"17769","210300->220840",1
"17770","210300->221100",1
"17771","210300->510630",3
"17772","210310->150140",2
"17773","210310->210370",2
"17774","210310->210490",2
"17775","210310->210680",2
"17776","210310->210750",2
"17777","210310->210860",2
"17778","210310->210980",1
"17779","210310->211130",9
"17780","210310->351640",1
"17781","210310->355030",1
"17782","210312->130260",1
"17783","210312->150140",1
"17784","210312->150350",1
"17785","210312->150495",1
"17786","210312->150650",1
"17787","210312->160030",1
"17788","210312->210490",1
"17789","210312->210990",1
"17790","210315->150195",2
"17791","210315->150230",2
"17792","210315->210055",1
"17793","210315->210237",1
"17794","210315->210260",1
"17795","210315->210317",3
"17796","210315->210467",11
"17797","210315->210632",3
"17798","210315->210637",8
"17799","210315->210675",1
"17800","210315->210735",2
"17801","210315->210923",3
"17802","210315->210990",1
"17803","210315->211003",17
"17804","210315->211400",1
"17805","210317->130260",1
"17806","210317->150080",2
"17807","210317->150140",1
"17808","210317->150195",31
"17809","210317->150550",1121
"17810","210317->150650",1
"17811","210317->150655",7
"17812","210317->150760",3
"17813","210317->150812",1
"17814","210317->170100",1
"17815","210317->210055",2
"17816","210317->210087",3
"17817","210317->210100",1
"17818","210317->210197",17
"17819","210317->210260",1
"17820","210317->210290",10
"17821","210317->210315",61
"17822","210317->210467",216
"17823","210317->210530",1
"17824","210317->210542",1
"17825","210317->210565",2
"17826","210317->210570",1
"17827","210317->210632",156
"17828","210317->210637",20
"17829","210317->210675",1
"17830","210317->210735",1
"17831","210317->210740",2
"17832","210317->210860",5
"17833","210317->210923",11
"17834","210317->210927",3
"17835","210317->211003",17
"17836","210317->211102",8
"17837","210317->211130",2
"17838","210317->211150",1
"17839","210317->211245",2
"17840","210317->211400",7
"17841","210320->150553",1
"17842","210320->150795",1
"17843","210320->210330",1
"17844","210320->210750",1
"17845","210320->211290",1
"17846","210320->231290",1
"17847","210325->150618",1
"17848","210325->210405",1
"17849","210325->210565",1
"17850","210330->140010",1
"17851","210330->170210",1
"17852","210330->210005",2
"17853","210330->210232",1
"17854","210330->210300",29
"17855","210330->210450",2
"17856","210330->210910",1
"17857","210330->211107",2
"17858","210330->211130",5
"17859","210330->211220",3
"17860","210330->211285",1
"17861","210330->221100",5
"17862","210350->160020",1
"17863","210350->160050",1
"17864","210350->210230",1
"17865","210350->210670",3
"17866","210350->210770",12
"17867","210350->421780",1
"17868","210355->130260",1
"17869","210355->210100",30
"17870","210355->210120",19
"17871","210355->210177",2
"17872","210355->210330",1
"17873","210355->210480",1
"17874","210355->210515",5
"17875","210355->210590",45
"17876","210355->210663",1
"17877","210355->210675",2
"17878","210355->210830",3
"17879","210355->210870",8
"17880","210355->211020",2
"17881","210355->211102",1
"17882","210355->211130",3
"17883","210355->211150",9
"17884","210355->211280",2
"17885","210355->211290",69
"17886","210360->210043",68
"17887","210360->210735",1
"17888","210360->210845",1
"17889","210360->210880",1
"17890","210360->210945",1
"17891","210360->211130",5
"17892","210360->211150",70
"17893","210360->221100",2
"17894","210360->312830",2
"17895","210360->355030",1
"17896","210360->521805",1
"17897","210370->150080",2
"17898","210370->150140",4
"17899","210370->150405",2
"17900","210370->150808",1
"17901","210370->210130",1
"17902","210370->210190",1
"17903","210370->210462",1
"17904","210370->211130",1
"17905","210375->210530",2
"17906","210380->140010",1
"17907","210380->210467",1
"17908","210390->221100",1
"17909","210400->211130",2
"17910","210400->211223",1
"17911","210405->110011",1
"17912","210405->172120",4
"17913","210405->210900",1
"17914","210420->210230",6
"17915","210420->210300",38
"17916","210420->210350",2
"17917","210420->210380",2
"17918","210420->210460",13
"17919","210420->210462",9
"17920","210420->210910",1
"17921","210420->211070",4
"17922","210420->211107",2
"17923","210420->211174",1
"17924","210420->211220",10
"17925","210430->150080",1
"17926","210430->150140",4
"17927","210430->210055",3
"17928","210430->210232",1
"17929","210430->210260",5
"17930","210430->210290",13
"17931","210430->210620",6
"17932","210430->211130",1
"17933","210430->211240",2
"17934","210430->421650",1
"17935","210440->210300",4
"17936","210440->221100",1
"17937","210450->210330",1
"17938","210450->210440",1
"17939","210455->210235",1
"17940","210455->210530",2
"17941","210455->211176",1
"17942","210455->410140",1
"17943","210460->210300",26
"17944","210460->210330",3
"17945","210460->210462",2
"17946","210460->211130",1
"17947","210460->211220",3
"17948","210460->220220",1
"17949","210460->221100",2
"17950","210460->510792",1
"17951","210460->510795",1
"17952","210462->210300",6
"17953","210462->211174",1
"17954","210462->211220",1
"17955","210462->221100",1
"17956","210465->150405",3
"17957","210465->211130",2
"17958","210465->211400",11
"17959","210467->130260",1
"17960","210467->150495",4
"17961","210467->210055",1
"17962","210467->210197",2
"17963","210467->210260",3
"17964","210467->210290",4
"17965","210467->210300",1
"17966","210467->210317",7
"17967","210467->210430",1
"17968","210467->210565",7
"17969","210467->210632",756
"17970","210467->210637",32
"17971","210467->210735",5
"17972","210467->210740",1
"17973","210467->210923",3
"17974","210467->210980",7
"17975","210467->210990",1
"17976","210467->211003",19
"17977","210467->211120",1
"17978","210467->211130",3
"17979","210467->211240",1
"17980","210467->211245",5
"17981","210467->211400",3
"17982","210470->150795",1
"17983","210470->210350",1
"17984","210470->210910",1
"17985","210480->150240",3
"17986","210480->210070",1
"17987","210480->210530",3
"17988","210480->210542",1
"17989","210480->210547",2
"17990","210480->210910",1
"17991","210480->210990",1
"17992","210480->211130",1
"17993","210480->311160",2
"17994","210490->150050",1
"17995","210490->150140",1
"17996","210490->210260",1
"17997","210490->210310",5
"17998","210490->210680",1
"17999","210490->210750",4
"18000","210490->210860",6
"18001","210490->210945",2
"18002","210490->211120",2
"18003","210490->211130",11
"18004","210500->110011",1
"18005","210500->170210",1
"18006","210500->210510",5
"18007","210500->210750",2
"18008","210500->210940",1
"18009","210500->210945",2
"18010","210500->211120",21
"18011","210500->211130",12
"18012","210500->211260",2
"18013","210510->210110",1
"18014","210510->210125",1
"18015","210510->210500",1
"18016","210510->210710",7
"18017","210510->210750",8
"18018","210510->210940",1
"18019","210510->210945",10
"18020","210510->210960",2
"18021","210510->211120",236
"18022","210510->211130",32
"18023","210515->210870",1
"18024","210515->211290",3
"18025","210520->110060",1
"18026","210520->211130",1
"18027","210520->211290",1
"18028","210530->110002",1
"18029","210530->110020",1
"18030","210530->140010",4
"18031","210530->150050",1
"18032","210530->150390",1
"18033","210530->150405",1
"18034","210530->150450",1
"18035","210530->150520",1
"18036","210530->150550",1
"18037","210530->150580",1
"18038","210530->160030",1
"18039","210530->160060",1
"18040","210530->170210",1
"18041","210530->170930",1
"18042","210530->172100",1
"18043","210530->210160",1
"18044","210530->210405",1
"18045","210530->210870",2
"18046","210530->210910",1
"18047","210530->230440",1
"18048","210530->231340",1
"18049","210530->310620",1
"18050","210530->320530",1
"18051","210530->351550",1
"18052","210530->520870",2
"18053","210535->150770",1
"18054","210535->210120",1
"18055","210535->210480",3
"18056","210535->210530",1
"18057","210535->211130",1
"18058","210535->221100",1
"18059","210540->150140",1
"18060","210540->150660",2
"18061","210540->210490",1
"18062","210540->210750",1
"18063","210540->210930",7
"18064","210540->211010",3
"18065","210540->211120",1
"18066","210540->211130",6
"18067","210542->150080",1
"18068","210542->150140",1
"18069","210542->150293",6
"18070","210542->150309",1
"18071","210542->150380",1
"18072","210542->150760",2
"18073","210542->150795",1
"18074","210542->150812",34
"18075","210542->210005",3
"18076","210542->210325",1
"18077","210542->210375",1
"18078","210542->210530",7
"18079","210542->210550",1
"18080","210542->211085",1
"18081","210542->211176",1
"18082","210542->520870",1
"18083","210545->210350",9
